id,a
151,0.02027027027027027
152,0.0022522522522522522
153,0.0518018018018018
154,0.02027027027027027
155,0.1554054054054054
156,0.02027027027027027
157,0.0022522522522522522
158,0.0045045045045045045
159,0.02027027027027027
160,0.015765765765765764
161,0.1036036036036036
162,0.09009009009009009
163,0.01126126126126126
164,0.12162162162162163
165,0.02252252252252252
166,0.08783783783783784
167,0.006756756756756757
168,0.018018018018018018
169,0.02702702702702703
170,0.6103603603603603
171,0.006756756756756757
172,0.02027027027027027
173,0.04054054054054054
174,0.07432432432432433
175,0.03153153153153153
176,0.02927927927927928
177,0.4166666666666667
178,0.10585585585585586
179,0.01126126126126126
180,0.33783783783783783
181,0.02027027027027027
182,0.024774774774774775
183,0.0
184,0.0022522522522522522
185,0.0022522522522522522
186,0.0
187,0.015765765765765764
188,0.0
189,0.006756756756756757
190,0.009009009009009009
191,0.0
192,0.02702702702702703
193,0.3063063063063063
194,0.0
195,0.0
196,0.013513513513513514
197,0.05630630630630631
198,0.060810810810810814
199,0.060810810810810814
200,0.0472972972972973
201,0.009009009009009009
202,0.0022522522522522522
203,0.006756756756756757
204,0.15990990990990991
205,0.024774774774774775
206,0.0022522522522522522
207,0.36936936936936937
208,0.04504504504504504
209,0.08108108108108109
210,0.006756756756756757
211,0.0
212,0.006756756756756757
213,0.0022522522522522522
214,0.5855855855855856
215,0.22297297297297297
216,0.036036036036036036
217,0.013513513513513514
218,0.07882882882882883
219,0.009009009009009009
220,0.033783783783783786
221,0.07207207207207207
222,0.0022522522522522522
223,0.0518018018018018
224,0.006756756756756757
225,0.0
226,0.04054054054054054
227,0.0
228,0.009009009009009009
229,0.01126126126126126
230,0.009009009009009009
231,0.015765765765765764
232,0.009009009009009009
233,0.013513513513513514
234,0.02027027027027027
235,0.06981981981981981
236,0.0
237,0.009009009009009009
238,0.036036036036036036
239,0.5900900900900901
240,0.0022522522522522522
241,0.0045045045045045045
242,0.04504504504504504
243,0.02927927927927928
244,0.02027027027027027
245,0.024774774774774775
246,0.0
247,0.0
248,0.0045045045045045045
249,0.13513513513513514
250,0.1463963963963964
251,0.0990990990990991
252,0.01126126126126126
253,0.0045045045045045045
254,0.0045045045045045045
255,0.0022522522522522522
256,0.0022522522522522522
257,0.0
258,0.01126126126126126
259,0.06306306306306306
260,0.060810810810810814
261,0.0045045045045045045
262,0.11711711711711711
263,0.0045045045045045045
264,0.02027027027027027
265,0.033783783783783786
266,0.0
267,0.006756756756756757
268,0.009009009009009009
269,0.033783783783783786
270,0.024774774774774775
271,0.0
272,0.018018018018018018
273,0.018018018018018018
274,0.02927927927927928
275,0.0022522522522522522
276,0.0045045045045045045
277,0.2905405405405405
278,0.23423423423423423
279,0.0
280,0.02927927927927928
281,0.04954954954954955
282,0.0
283,0.02027027027027027
284,0.3536036036036036
285,0.24324324324324326
286,0.0945945945945946
287,0.05405405405405406
288,0.006756756756756757
289,0.0045045045045045045
290,0.006756756756756757
291,0.07432432432432433
292,0.006756756756756757
293,0.11486486486486487
294,0.006756756756756757
295,0.06981981981981981
296,0.0
297,0.0045045045045045045
298,0.013513513513513514
299,0.0
300,0.0
301,0.2635135135135135
302,0.32207207207207206
303,0.41216216216216217
304,0.24549549549549549
305,0.02252252252252252
306,0.1891891891891892
307,0.015765765765765764
308,0.01126126126126126
309,0.006756756756756757
310,0.04054054054054054
311,0.0
312,0.34459459459459457
313,0.02702702702702703
314,0.02027027027027027
315,0.06981981981981981
316,0.02702702702702703
317,0.0022522522522522522
318,0.0022522522522522522
319,0.38063063063063063
320,0.0022522522522522522
321,0.11486486486486487
322,0.0022522522522522522
323,0.009009009009009009
324,0.01126126126126126
325,0.0
326,0.1981981981981982
327,0.015765765765765764
328,0.0
329,0.006756756756756757
330,0.013513513513513514
331,0.0045045045045045045
332,0.006756756756756757
333,0.009009009009009009
334,0.018018018018018018
335,0.013513513513513514
336,0.01126126126126126
337,0.0
338,0.16216216216216217
339,0.0
340,0.11936936936936937
341,0.04279279279279279
342,0.036036036036036036
343,0.024774774774774775
344,0.13063063063063063
345,0.0
346,0.0045045045045045045
347,0.481981981981982
348,0.0045045045045045045
349,0.0045045045045045045
350,0.02702702702702703
351,0.08783783783783784
352,0.08783783783783784
353,0.02702702702702703
354,0.18693693693693694
355,0.0022522522522522522
356,0.006756756756756757
357,0.0045045045045045045
358,0.0
359,0.0
360,0.009009009009009009
361,0.018018018018018018
362,0.3536036036036036
363,0.013513513513513514
364,0.18468468468468469
365,0.01126126126126126
366,0.018018018018018018
367,0.0
368,0.02252252252252252
369,0.0045045045045045045
370,0.5653153153153153
371,0.02927927927927928
372,0.0022522522522522522
373,0.02702702702702703
374,0.0
375,0.0022522522522522522
376,0.4189189189189189
377,0.2747747747747748
378,0.033783783783783786
379,0.0
380,0.015765765765765764
381,0.05630630630630631
382,0.07207207207207207
383,0.006756756756756757
384,0.033783783783783786
385,0.11711711711711711
386,0.0518018018018018
387,0.0
388,0.013513513513513514
389,0.04504504504504504
390,0.013513513513513514
391,0.02927927927927928
392,0.0
393,0.11936936936936937
394,0.29504504504504503
395,0.0
396,0.006756756756756757
397,0.02252252252252252
398,0.024774774774774775
399,0.39414414414414417
400,0.02252252252252252
401,0.0022522522522522522
402,0.0045045045045045045
403,0.0
404,0.0472972972972973
405,0.11711711711711711
406,0.06306306306306306
407,0.013513513513513514
408,0.009009009009009009
409,0.01126126126126126
410,0.6815315315315316
411,0.013513513513513514
412,0.02702702702702703
413,0.0045045045045045045
414,0.01126126126126126
415,0.3130630630630631
416,0.018018018018018018
417,0.02252252252252252
418,0.06306306306306306
419,0.02702702702702703
420,0.45495495495495497
421,0.22297297297297297
422,0.018018018018018018
423,0.08108108108108109
424,0.0045045045045045045
425,0.0045045045045045045
426,0.06531531531531531
427,0.060810810810810814
428,0.0
429,0.0045045045045045045
430,0.0
431,0.04279279279279279
432,0.1463963963963964
433,0.0045045045045045045
434,0.15090090090090091
435,0.0022522522522522522
436,0.07882882882882883
437,0.0
438,0.009009009009009009
439,0.06531531531531531
440,0.0945945945945946
441,0.009009009009009009
442,0.0
443,0.06306306306306306
444,0.02927927927927928
445,0.013513513513513514
446,0.17792792792792791
447,0.02027027027027027
448,0.024774774774774775
449,0.0
450,0.32432432432432434
451,0.0
452,0.0045045045045045045
453,0.1554054054054054
454,0.009009009009009009
455,0.01126126126126126
456,0.0022522522522522522
457,0.0022522522522522522
458,0.24774774774774774
459,0.02702702702702703
460,0.013513513513513514
461,0.0
462,0.04504504504504504
463,0.5923423423423423
464,0.006756756756756757
465,0.02702702702702703
466,0.006756756756756757
467,0.06531531531531531
468,0.02252252252252252
469,0.0022522522522522522
470,0.1373873873873874
471,0.036036036036036036
472,0.32882882882882886
473,0.0
474,0.0022522522522522522
475,0.006756756756756757
476,0.036036036036036036
477,0.009009009009009009
478,0.02027027027027027
479,0.02027027027027027
480,0.0022522522522522522
481,0.0
482,0.20045045045045046
483,0.01126126126126126
484,0.06981981981981981
485,0.03153153153153153
486,0.06531531531531531
487,0.06531531531531531
488,0.0
489,0.0
490,0.015765765765765764
491,0.0022522522522522522
492,0.0045045045045045045
493,0.07882882882882883
494,0.30180180180180183
495,0.0
496,0.04279279279279279
497,0.01126126126126126
498,0.0045045045045045045
499,0.015765765765765764
500,0.06531531531531531
501,0.04504504504504504
502,0.0022522522522522522
503,0.009009009009009009
504,0.0045045045045045045
505,0.12162162162162163
506,0.0045045045045045045
507,0.3536036036036036
508,0.0045045045045045045
509,0.0
510,0.0045045045045045045
511,0.0045045045045045045
512,0.006756756756756757
513,0.06756756756756757
514,0.04054054054054054
515,0.006756756756756757
516,0.04054054054054054
517,0.009009009009009009
518,0.545045045045045
519,0.013513513513513514
520,0.0022522522522522522
521,0.3130630630630631
522,0.0022522522522522522
523,0.0518018018018018
524,0.02027027027027027
525,0.0022522522522522522
526,0.12162162162162163
527,0.033783783783783786
528,0.015765765765765764
529,0.3783783783783784
530,0.036036036036036036
531,0.2635135135135135
532,0.07207207207207207
533,0.08108108108108109
534,0.06531531531531531
535,0.0045045045045045045
536,0.3783783783783784
537,0.13063063063063063
538,0.08108108108108109
539,0.0472972972972973
540,0.06756756756756757
541,0.06756756756756757
542,0.01126126126126126
543,0.25675675675675674
544,0.024774774774774775
545,0.0
546,0.013513513513513514
547,0.09234234234234234
548,0.024774774774774775
549,0.02252252252252252
550,0.006756756756756757
551,0.018018018018018018
552,0.11936936936936937
553,0.018018018018018018
554,0.0
555,0.05653689403689404
556,0.006756756756756757
557,0.509009009009009
558,0.009009009009009009
559,0.02252252252252252
560,0.25675675675675674
561,0.013513513513513514
562,0.024774774774774775
563,0.481981981981982
564,0.0022522522522522522
565,0.0045045045045045045
566,0.05630630630630631
567,0.013513513513513514
568,0.013513513513513514
569,0.05855855855855856
570,0.0
571,0.060810810810810814
572,0.06306306306306306
573,0.009009009009009009
574,0.0
575,0.0022522522522522522
576,0.1891891891891892
577,0.13513513513513514
578,0.5855855855855856
579,0.0022522522522522522
580,0.0045045045045045045
581,0.02702702702702703
582,0.0
583,0.38963963963963966
584,0.0
585,0.0
586,0.036036036036036036
587,0.013513513513513514
588,0.0
589,0.0045045045045045045
590,0.5157657657657657
591,0.13963963963963963
592,0.006756756756756757
593,0.0
594,0.01126126126126126
595,0.0022522522522522522
596,0.024774774774774775
597,0.0
598,0.0
599,0.0
600,0.02252252252252252
601,0.26576576576576577
602,0.006756756756756757
603,0.013513513513513514
604,0.006756756756756757
605,0.11261261261261261
606,0.0
607,0.013513513513513514
608,0.02252252252252252
609,0.013513513513513514
610,0.01126126126126126
611,0.013513513513513514
612,0.0045045045045045045
613,0.05405405405405406
614,0.018018018018018018
615,0.015765765765765764
616,0.6891891891891891
617,0.13513513513513514
618,0.0
619,0.02702702702702703
620,0.006756756756756757
621,0.0022522522522522522
622,0.04054054054054054
623,0.015765765765765764
624,0.04954954954954955
625,0.02702702702702703
626,0.06531531531531531
627,0.2882882882882883
628,0.0045045045045045045
629,0.0022522522522522522
630,0.0
631,0.0
632,0.013513513513513514
633,0.038288288288288286
634,0.024774774774774775
635,0.0
636,0.006756756756756757
637,0.0
638,0.0
639,0.018018018018018018
640,0.10135135135135136
641,0.006756756756756757
642,0.0022522522522522522
643,0.060810810810810814
644,0.01126126126126126
645,0.0022522522522522522
646,0.31756756756756754
647,0.006756756756756757
648,0.0022522522522522522
649,0.018018018018018018
650,0.14189189189189189
651,0.018018018018018018
652,0.010950235950235952
653,0.038288288288288286
654,0.024774774774774775
655,0.04054054054054054
656,0.013513513513513514
657,0.2725225225225225
658,0.0022522522522522522
659,0.09684684684684684
660,0.17117117117117117
661,0.015765765765765764
662,0.006756756756756757
663,0.44994519369519326
664,0.006756756756756757
665,0.0
666,0.024774774774774775
667,0.015765765765765764
668,0.01126126126126126
669,0.013513513513513514
670,0.0045045045045045045
671,0.009009009009009009
672,0.5045045045045045
673,0.009009009009009009
674,0.0472972972972973
675,0.0
676,0.30180180180180183
677,0.0045045045045045045
678,0.23873873873873874
679,0.0
680,0.0
681,0.27702702702702703
682,0.12837837837837837
683,0.013513513513513514
684,0.02702702702702703
685,0.01126126126126126
686,0.0
687,0.11261261261261261
688,0.0
689,0.12387387387387387
690,0.0022522522522522522
691,0.0
692,0.006756756756756757
693,0.009009009009009009
694,0.013513513513513514
695,0.0
696,0.0
697,0.03153153153153153
698,0.2905405405405405
699,0.06981981981981981
700,0.04279279279279279
701,0.12837837837837837
702,0.19369369369369369
703,0.6599099099099099
704,0.018018018018018018
705,0.6148648648648649
706,0.0
707,0.07432432432432433
708,0.05405405405405406
709,0.04954954954954955
710,0.018018018018018018
711,0.0045045045045045045
712,0.036036036036036036
713,0.0
714,0.024774774774774775
715,0.0
716,0.08108108108108109
717,0.36711711711711714
718,0.015765765765765764
719,0.04054054054054054
720,0.02702702702702703
721,0.02702702702702703
722,0.018018018018018018
723,0.006756756756756757
724,0.13063063063063063
725,0.0
726,0.5427927927927928
727,0.013513513513513514
728,0.0472972972972973
729,0.02702702702702703
730,0.34684684684684686
731,0.0045045045045045045
732,0.02702702702702703
733,0.0
734,0.060810810810810814
735,0.06531531531531531
736,0.05630630630630631
737,0.02927927927927928
738,0.024774774774774775
739,0.0022522522522522522
740,0.02027027027027027
741,0.04279279279279279
742,0.14414414414414414
743,0.0045045045045045045
744,0.12387387387387387
745,0.0022522522522522522
746,0.013513513513513514
747,0.0
748,0.015765765765765764
749,0.05855855855855856
750,0.30855855855855857
751,0.0022522522522522522
752,0.024774774774774775
753,0.009009009009009009
754,0.009009009009009009
755,0.11936936936936937
756,0.02702702702702703
757,0.024774774774774775
758,0.03153153153153153
759,0.009009009009009009
760,0.036036036036036036
761,0.0
762,0.0022522522522522522
763,0.02027027027027027
764,0.02027027027027027
765,0.09009009009009009
766,0.07657657657657657
767,0.0
768,0.0045045045045045045
769,0.3738738738738739
770,0.01126126126126126
771,0.06756756756756757
772,0.02252252252252252
773,0.08783783783783784
774,0.5472972972972973
775,0.09009009009009009
776,0.13963963963963963
777,0.0045045045045045045
778,0.17969621719621748
779,0.0
780,0.0
781,0.06756756756756757
782,0.0
783,0.08333333333333333
784,0.40540540540540543
785,0.25
786,0.0022522522522522522
787,0.015765765765765764
788,0.015765765765765764
789,0.0945945945945946
790,0.0022522522522522522
791,0.06756756756756757
792,0.5112612612612613
793,0.013513513513513514
794,0.006756756756756757
795,0.19144144144144143
796,0.0022522522522522522
797,0.009009009009009009
798,0.02027027027027027
799,0.013513513513513514
800,0.0045045045045045045
801,0.08558558558558559
802,0.1373873873873874
803,0.033783783783783786
804,0.0
805,0.033783783783783786
806,0.0022522522522522522
807,0.1036036036036036
808,0.009009009009009009
809,0.08333333333333333
810,0.09684684684684684
811,0.07882882882882883
812,0.013513513513513514
813,0.07432432432432433
814,0.08108108108108109
815,0.060810810810810814
816,0.0022522522522522522
817,0.0
818,0.18693693693693694
819,0.18693693693693694
820,0.6193693693693694
821,0.02927927927927928
822,0.018018018018018018
823,0.01126126126126126
824,0.02702702702702703
825,0.07207207207207207
826,0.036036036036036036
827,0.015765765765765764
828,0.01126126126126126
829,0.12387387387387387
830,0.08558558558558559
831,0.02027027027027027
832,0.015765765765765764
833,0.0
834,0.02252252252252252
835,0.0045045045045045045
836,0.03153153153153153
837,0.024774774774774775
838,0.1036036036036036
839,0.1554054054054054
840,0.0
841,0.02252252252252252
842,0.038288288288288286
843,0.0
844,0.05405405405405406
845,0.02702702702702703
846,0.015765765765765764
847,0.1463963963963964
848,0.013513513513513514
849,0.02702702702702703
850,0.0045045045045045045
851,0.0
852,0.0045045045045045045
853,0.02702702702702703
854,0.02027027027027027
855,0.09009009009009009
856,0.018018018018018018
857,0.4369369369369369
858,0.02702702702702703
859,0.0045045045045045045
860,0.013513513513513514
861,0.006756756756756757
862,0.009009009009009009
863,0.27927927927927926
864,0.0
865,0.23648648648648649
866,0.01126126126126126
867,0.0
868,0.006756756756756757
869,0.0022522522522522522
870,0.03153153153153153
871,0.0022522522522522522
872,0.21621621621621623
873,0.006756756756756757
874,0.0
875,0.0
876,0.0
877,0.02702702702702703
878,0.0
879,0.0045045045045045045
880,0.4144144144144144
881,0.0
882,0.01126126126126126
883,0.0045045045045045045
884,0.0
885,0.006756756756756757
886,0.06531531531531531
887,0.038288288288288286
888,0.0
889,0.0022522522522522522
890,0.0022522522522522522
891,0.02927927927927928
892,0.0
893,0.04954954954954955
894,0.038288288288288286
895,0.38738738738738737
896,0.024774774774774775
897,0.018018018018018018
898,0.0045045045045045045
899,0.17567567567567569
900,0.0
901,0.07657657657657657
902,0.02702702702702703
903,0.0045045045045045045
904,0.0045045045045045045
905,0.0022522522522522522
906,0.05405405405405406
907,0.22972972972972974
908,0.024774774774774775
909,0.006756756756756757
910,0.018018018018018018
911,0.1373873873873874
912,0.0045045045045045045
913,0.05405405405405406
914,0.0
915,0.12612612612612611
916,0.013513513513513514
917,0.04954954954954955
918,0.04279279279279279
919,0.15090090090090091
920,0.0
921,0.013513513513513514
922,0.0945945945945946
923,0.01126126126126126
924,0.013513513513513514
925,0.21396396396396397
926,0.06531531531531531
927,0.018018018018018018
928,0.0
929,0.02927927927927928
930,0.21621621621621623
931,0.05630630630630631
932,0.0
933,0.038288288288288286
934,0.0990990990990991
935,0.006756756756756757
936,0.02252252252252252
937,0.10810810810810811
938,0.16216216216216217
939,0.5382882882882883
940,0.06981981981981981
941,0.009009009009009009
942,0.02252252252252252
943,0.14414414414414414
944,0.0045045045045045045
945,0.5878378378378378
946,0.11936936936936937
947,0.006756756756756757
948,0.0472972972972973
949,0.013513513513513514
950,0.30855855855855857
951,0.02252252252252252
952,0.0
953,0.0
954,0.02927927927927928
955,0.033783783783783786
956,0.13063063063063063
957,0.36036036036036034
958,0.0
959,0.009009009009009009
960,0.0
961,0.006756756756756757
962,0.1373873873873874
963,0.20270270270270271
964,0.20270270270270271
965,0.0045045045045045045
966,0.01126126126126126
967,0.02027027027027027
968,0.0
969,0.009009009009009009
970,0.009009009009009009
971,0.006756756756756757
972,0.481981981981982
973,0.11711711711711711
974,0.006756756756756757
975,0.01126126126126126
976,0.09009009009009009
977,0.07432432432432433
978,0.04954954954954955
979,0.0045045045045045045
980,0.23423423423423423
981,0.0
982,0.0
983,0.02927927927927928
984,0.04279279279279279
985,0.39414414414414417
986,0.036036036036036036
987,0.009009009009009009
988,0.009009009009009009
989,0.015765765765765764
990,0.04054054054054054
991,0.015765765765765764
992,0.006756756756756757
993,0.06756756756756757
994,0.018018018018018018
995,0.0472972972972973
996,0.006756756756756757
997,0.013513513513513514
998,0.018018018018018018
999,0.009009009009009009
1000,0.02702702702702703
1001,0.006756756756756757
1002,0.0
1003,0.0
1004,0.1981981981981982
1005,0.0022522522522522522
1006,0.11711711711711711
1007,0.0022522522522522522
1008,0.0022522522522522522
1009,0.0022522522522522522
1010,0.038288288288288286
1011,0.13963963963963963
1012,0.03153153153153153
1013,0.05855855855855856
1014,0.009009009009009009
1015,0.13063063063063063
1016,0.0
1017,0.013513513513513514
1018,0.05855855855855856
1019,0.0
1020,0.08558558558558559
1021,0.0022522522522522522
1022,0.02927927927927928
1023,0.11486486486486487
1024,0.024774774774774775
1025,0.024774774774774775
1026,0.0
1027,0.2545045045045045
1028,0.0045045045045045045
1029,0.0
1030,0.024774774774774775
1031,0.02927927927927928
1032,0.0
1033,0.018018018018018018
1034,0.0
1035,0.006756756756756757
1036,0.0
1037,0.02702702702702703
1038,0.11261261261261261
1039,0.27702702702702703
1040,0.04054054054054054
1041,0.03153153153153153
1042,0.5351476476476477
1043,0.2420366795366795
1044,0.01126126126126126
1045,0.0
1046,0.02702702702702703
1047,0.0
1048,0.0
1049,0.009009009009009009
1050,0.12387387387387387
1051,0.15315315315315314
1052,0.0
1053,0.060810810810810814
1054,0.009009009009009009
1055,0.0472972972972973
1056,0.09234234234234234
1057,0.038288288288288286
1058,0.006756756756756757
1059,0.036036036036036036
1060,0.17342342342342343
1061,0.038288288288288286
1062,0.0
1063,0.009009009009009009
1064,0.0
1065,0.0022522522522522522
1066,0.009009009009009009
1067,0.04954954954954955
1068,0.02702702702702703
1069,0.013513513513513514
1070,0.02927927927927928
1071,0.006756756756756757
1072,0.0
1073,0.0045045045045045045
1074,0.02702702702702703
1075,0.02927927927927928
1076,0.40765765765765766
1077,0.006756756756756757
1078,0.024774774774774775
1079,0.02927927927927928
1080,0.0022522522522522522
1081,0.9594594594594594
1082,0.0022522522522522522
1083,0.015765765765765764
1084,0.009009009009009009
1085,0.30855855855855857
1086,0.0022522522522522522
1087,0.015765765765765764
1088,0.03153153153153153
1089,0.29504504504504503
1090,0.0022522522522522522
1091,0.0
1092,0.0
1093,0.0
1094,0.11036036036036036
1095,0.0
1096,0.14414414414414414
1097,0.25900900900900903
1098,0.018018018018018018
1099,0.23873873873873874
1100,0.009009009009009009
1101,0.0
1102,0.04504504504504504
1103,0.0
1104,0.0
1105,0.6103603603603603
1106,0.013513513513513514
1107,0.04054054054054054
1108,0.015765765765765764
1109,0.015765765765765764
1110,0.02927927927927928
1111,0.015765765765765764
1112,0.3310810810810811
1113,0.033783783783783786
1114,0.02702702702702703
1115,0.015765765765765764
1116,0.02027027027027027
1117,0.0
1118,0.0
1119,0.038288288288288286
1120,0.0045045045045045045
1121,0.0
1122,0.2927927927927928
1123,0.0
1124,0.19369369369369369
1125,0.0045045045045045045
1126,0.013513513513513514
1127,0.0
1128,0.018018018018018018
1129,0.15765765765765766
1130,0.018018018018018018
1131,0.009009009009009009
1132,0.009009009009009009
1133,0.01126126126126126
1134,0.06531531531531531
1135,0.40540540540540543
1136,0.013513513513513514
1137,0.05405405405405406
1138,0.1554054054054054
1139,0.013513513513513514
1140,0.7680180180180181
1141,0.01126126126126126
1142,0.05405405405405406
1143,0.0
1144,0.11261261261261261
1145,0.06756756756756757
1146,0.0
1147,0.060810810810810814
1148,0.0045045045045045045
1149,0.0022522522522522522
1150,0.16666666666666666
1151,0.03153153153153153
1152,0.22297297297297297
1153,0.015765765765765764
1154,0.009009009009009009
1155,0.0022522522522522522
1156,0.06306306306306306
1157,0.02702702702702703
1158,0.16666666666666666
1159,0.02927927927927928
1160,0.3738738738738739
1161,0.04504504504504504
1162,0.018018018018018018
1163,0.0
1164,0.0022522522522522522
1165,0.033783783783783786
1166,0.006756756756756757
1167,0.42567567567567566
1168,0.13288288288288289
1169,0.0045045045045045045
1170,0.05405405405405406
1171,0.240990990990991
1172,0.02027027027027027
1173,0.006756756756756757
1174,0.009009009009009009
1175,0.0022522522522522522
1176,0.0022522522522522522
1177,0.0022522522522522522
1178,0.32207207207207206
1179,0.0
1180,0.02702702702702703
1181,0.015765765765765764
1182,0.02027027027027027
1183,0.018018018018018018
1184,0.01126126126126126
1185,0.0
1186,0.0045045045045045045
1187,0.015765765765765764
1188,0.033783783783783786
1189,0.013513513513513514
1190,0.0
1191,0.0
1192,0.024774774774774775
1193,0.0518018018018018
1194,0.15990990990990991
1195,0.0
1196,0.006756756756756757
1197,0.07882882882882883
1198,0.01126126126126126
1199,0.02927927927927928
1200,0.013513513513513514
1201,0.15090090090090091
1202,0.0022522522522522522
1203,0.07882882882882883
1204,0.0045045045045045045
1205,0.009009009009009009
1206,0.006756756756756757
1207,0.0
1208,0.02252252252252252
1209,0.0022522522522522522
1210,0.0
1211,0.01126126126126126
1212,0.0
1213,0.09234234234234234
1214,0.0045045045045045045
1215,0.01126126126126126
1216,0.11711711711711711
1217,0.02027027027027027
1218,0.05630630630630631
1219,0.038288288288288286
1220,0.09009009009009009
1221,0.0
1222,0.01126126126126126
1223,0.0
1224,0.5563063063063063
1225,0.12612612612612611
1226,0.033783783783783786
1227,0.0045045045045045045
1228,0.04054054054054054
1229,0.0045045045045045045
1230,0.0
1231,0.28603603603603606
1232,0.07964841089841089
1233,0.018018018018018018
1234,0.0
1235,0.018018018018018018
1236,0.02927927927927928
1237,0.08558558558558559
1238,0.0
1239,0.0
1240,0.5720720720720721
1241,0.09234234234234234
1242,0.15765765765765766
1243,0.02252252252252252
1244,0.0
1245,0.04054054054054054
1246,0.04279279279279279
1247,0.0045045045045045045
1248,0.0
1249,0.02702702702702703
1250,0.009009009009009009
1251,0.018018018018018018
1252,0.0
1253,0.0
1254,0.0045045045045045045
1255,0.06306306306306306
1256,0.0
1257,0.24324324324324326
1258,0.038288288288288286
1259,0.07207207207207207
1260,0.4617117117117117
1261,0.0022522522522522522
1262,0.0
1263,0.0
1264,0.018018018018018018
1265,0.009009009009009009
1266,0.033783783783783786
1267,0.0022522522522522522
1268,0.0
1269,0.0
1270,0.0
1271,0.015765765765765764
1272,0.024774774774774775
1273,0.02927927927927928
1274,0.0472972972972973
1275,0.06981981981981981
1276,0.13063063063063063
1277,0.18018018018018017
1278,0.060810810810810814
1279,0.0045045045045045045
1280,0.0
1281,0.10585585585585586
1282,0.02927927927927928
1283,0.006756756756756757
1284,0.30855855855855857
1285,0.1463963963963964
1286,0.02702702702702703
1287,0.0
1288,0.0
1289,0.10810810810810811
1290,0.0045045045045045045
1291,0.3536036036036036
1292,0.0045045045045045045
1293,0.03153153153153153
1294,0.006756756756756757
1295,0.0045045045045045045
1296,0.0
1297,0.08558558558558559
1298,0.0472972972972973
1299,0.0022522522522522522
1300,0.015765765765765764
1301,0.06981981981981981
1302,0.006756756756756757
1303,0.4099099099099099
1304,0.0045045045045045045
1305,0.009009009009009009
1306,0.21621621621621623
1307,0.060810810810810814
1308,0.0945945945945946
1309,0.07882882882882883
1310,0.0022522522522522522
1311,0.038288288288288286
1312,0.32207207207207206
1313,0.009009009009009009
